"id","texto"
948,"John Henry Newman a la manera de San Felipe Neri https://es.la-croix.com/figuras-espirituales/john-henry-newman-a-la-manera-de-san-felipe-neri"
949,"El oratorio de San Felipe Neri https://www.mercaba.org/FICHAS/Enciclopedia/O/oratorio_de_san_felipe_neri.htm"
950,"San Ignacio de Loyola, un loco de amor por  HYPERLINK ""https://es.catholic.net/op/articulos/76946/cat/1267/san-ignacio-de-loyola-un-loco-de-amor-por-jesucristo.html"" \l ""modal""Jesucristo.https://es.catholic.net/op/articulos/76946/cat/1267/san-ignacio-de-loyola-un-loco-de-amor-por-jesucristo.html#modal"
951,"Biografia del Papa Paulo III https://ec.aciprensa.com/wiki/Papa_Paulo_III"
952,"Los Jesuitas https://www.jesuits.global/es/quienes-somos/los-jesuitas/"
953,"Historia de la Iglesia – La Reforma Católica, Padre Antonio Rivero L.C"
954,"La “Ratio Studiorum” de 1559: Un tesoro por descubrir. https://educacionjesuitas.org/la-ratio-studiorum-de-1599-un-tesoro-por-descubrir/"
955,"El libro de la vida, Santa Teresa de Jesús-  página 127"
956,"Convento de San José de Ávila https://declausura.org/monasterio/convento-de-san-jose-avila-avila-2"
957,"San Juan de la Cruz  HYPERLINK ""https://www.es.catholic.net/op/articulos/57786/cat/1140/san-juan-de-la-cruz.html"" \l ""modal""https://www.es.catholic.net/op/articulos/57786/cat/1140/san-juan-de-la-cruz.html#modal"
958,"Biografía de San Francisco de Sales  HYPERLINK ""https://es.catholic.net/op/articulos/32137/francisco-de-sales-santo.html"" \l ""modal""https://es.catholic.net/op/articulos/32137/francisco-de-sales-santo.html#modal"
959,"Biografía de San Francisco Javier https://es.catholic.net/op/articulos/35463/san-francisco-javier.html"
960,"Mártires de Japón https://mercaba.org/Rialp/J/japon_martires_del.htm"
961,"Biografía de Anthony Ishida https://www.jesuits.global/es/saint-blessed/blessed-anthony-ishida/"
962,"An essay on the development of the Christian doctrine, John Henry Newman, págs 285-286"
963,"Biografía de San Nicolás Cabasilas https://www.ecclesia.org.br/biblioteca/hagiografia/cabasilas_nicolas.html"
964,"An essay on the development of the Christian doctrine, John Henry Newman, pág 290-293"
965,"Biografía de Fray Antonio de Montesinos https://www.dominicos.org/quienes-somos/grandes-figuras/personajes/anton-de-montesinos/"
966,"Quinientos años de defensa de los derechos humanos  HYPERLINK ""https://es.catholic.net/op/articulos/42687/cat/414/quinientos-anos-de-defensa-de-los-derechos-humanos.html"" \l ""modal""https://es.catholic.net/op/articulos/42687/cat/414/quinientos-anos-de-defensa-de-los-derechos-humanos.html#modal"
967,"Las leyes de Burgos https://es.wikipedia.org/wiki/Leyes_de_Burgos"
968,"Biografía rey Felipe III https://www.biografiasyvidas.com/biografia/f/felipe_iii.htm"
969,"Relación geográfica e histórica de la provincia de las misiones, Brigadier Don Diego de Alvear, Buenos Aires, 1886. No.42 https://www.cervantesvirtual.com/obra-visor/relacion-geografica-e-historica-de-la-provincia-de-misiones/html/ff983c8e-82b1-11df-acc7-002185ce6064_2.html"
970,"Misiones Jesuíticas de Guaraníes, Argentina, Paraguay y Brasil http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-97632007000100007"
971,"Reducciones del Paraguay https://ec.aciprensa.com/wiki/Reducciones_del_Paraguay "
972,"Biografía del Papa Clemente XIV https://ec.aciprensa.com/wiki/Papa_Clemente_XIV"
973,"Biografía de Carlos III https://www.biografiasyvidas.com/biografia/c/carlos_iii.htm"
974,"La supresión de los Jesuitas https://mercaba.org/FICHAS/Enciclopedia/J/la_supresion_de_los_jesuitas.htm"
975,"Biografia de Luis XVI https://www.biografiasyvidas.com/biografia/l/luis_xvi.htm"
976,"Jansenismo https://www.mercaba.org/VocTEO/J/jansenismo.htm"
977,"Febrionanismo https://mercaba.org/Herejia/febronianismo.htm"
978,"Biografía de José II https://www.biografiasyvidas.com/biografia/j/jose_ii.htm"
979,"Biograía Papa Alejandro VII https://ec.aciprensa.com/wiki/Papa_Alejandro_VIII"
980,"Magisterio de la Iglesia 1690 https://mercaba.org/FICHAS/IGLESIA/magisterio_de_la_iglesia_08.htm"
981,"Historia de la Iglesia – Siglo XVII. Un siglo misionero., Padre Antonio Rivero L.C   HYPERLINK ""https://es.catholic.net/imprimir.php?id=7735"" \l ""r190""https://es.catholic.net/imprimir.php?id=7735#r190"
982,"Biografía de Carlos I de Inglaterra https://www.biografiasyvidas.com/biografia/c/carlos_i.htm "
983,"Biografía de Oliver Cromwell https://www.biografiasyvidas.com/biografia/c/cromwell.htm"
984,"The English Civil Wars https://www.english-heritage.org.uk/learn/histories/the-english-civil-wars-history-and-stories/the-english-civil-wars/"
985,"Catholics and Protestants https://www.parliament.uk/about/living-heritage/evolutionofparliament/parliamentaryauthority/revolution/overview/catholicsprotestants/"
986,"Anglican Communion https://www.anglicancommunion.org/structures/member-churches/member-church.aspx?church=england"
987,"Biografía de John Locke https://www.biografiasyvidas.com/biografia/l/locke.htm"
988,"John Locke y Pierre Bayle: sobre la libertad de conciencia, Fernando Bahr, 2004 http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1666-485X2004000100002"
989,"Biografía de Juan Eudes  HYPERLINK ""https://es.catholic.net/op/articulos/32039/juan-eudes-santo.html"" \l ""modal""https://es.catholic.net/op/articulos/32039/juan-eudes-santo.html#modal"
990,"Biografía de Santa María de Alacoque  HYPERLINK ""https://www.es.catholic.net/op/articulos/31878/margarita-mara-de-alacoque-santa.html"" \l ""modal""https://www.es.catholic.net/op/articulos/31878/margarita-mara-de-alacoque-santa.html#modal"
991,"Orden de la Visitación http://monjassalesas.blogspot.com/p/quienes-somos_20.html"
992,"Biograía de San Juan Bautista de la  HYPERLINK ""https://es.catholic.net/op/articulos/47946/cat/36/san-juan-bautista-de-la-salle-1651-1719.html"" \l ""modal""Salle https://es.catholic.net/op/articulos/47946/cat/36/san-juan-bautista-de-la-salle-1651-1719.html#modal"
993,"Presente en ochenta países, más de 90 mil profesionales en pedagogía, un millón de estudiantes y 64 centros universitarios. https://www.salleurl.edu/es/la-salle/conocenos/la-salle-en-el-mundo"
994,"Beato Bartolomé Gutierrez y compañeros Mártires https://www.aciprensa.com/santos/santo.php?id=761 "
995,"Biografía de San Martín de Porres https://www.dominicos.org/quienes-somos/grandes-figuras/santos/san-martin-de-porres/"
996,"Biografia de Isabel Flores de Oliva https://www.dominicos.org/quienes-somos/grandes-figuras/santos/santa-rosa-de-lima/"
997,"Biografía de San Pedro Claver https://www.jesuits.global/es/saint-blessed/san-pedro-claver/"
998,"Biografía de Johannes Kepler https://www.biografiasyvidas.com/biografia/k/kepler.htm"
999,"Biografía del Papa Urbano VIII https://ec.aciprensa.com/wiki/Papa_Urbano_VIII"
1000,"El Protestantismo vivía una situación similar al catolicismo frente a la nueva forma de ver la Ciencia; pero fueron científicos protestantes y Católicos quienes colaboraban entre sí uniendo de cierta forma el Cristianismo en aquel convulsionado momento.https://www.revista-rypc.org/2017/10/lutero-la-reforma-protestante-y-la.html "
1001,"Lo que deberíamos saber sobre Galileo https://www.aciprensa.com/controversias/galileo.htm"
1002,"Galileo https://www.mercaba.es/filosofiamercaba/galileo.htm"
1003,"Juan Pablo II cerró el caso Galileo y rehabilitó su memoria hace treinta años https://www.aciprensa.com/noticias/juan-pablo-ii-cerro-el-caso-galileo-y-rehabilito-su-memoria-hace-30-anos-59900"
1004,"Biografía de Giordano Bruno https://www.biografiasyvidas.com/biografia/b/bruno_giordano.htm"
1005,"Gnosticismo de Giordano Bruno http://kristianismi-restitutio.blogspot.com/2007/10/gnosticismo-de-giordano-bruno.html"
1006,"Giordano Bruno https://ec.aciprensa.com/wiki/Bruno,_Giordano"
1007,"René Descartes https://ec.aciprensa.com/wiki/René_Descartes"
1008,"La ciencia nos dice que el pensamiento como parte de la función cerebral se desprende en parte de la experiencia subjetiva, desconocida aún y diferente en cada ser humano en la interpretación de la verdad individual."
1009,"Ley de la inercia, dinámica y acción – reacción https://es.wikipedia.org/wiki/Leyes_de_Newton"
1010,"Isaac Newton: Ciencia y religión en la unidad de su pensamiento http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-36282008000200004"
1011,"Newto religious writings https://www.newtonproject.ox.ac.uk/texts/newtons-works/religious"
1012,"Que lo sabe todo."
1013,"Priest of Nature – The religious works of Isaac Newton https://www.vaticanobservatory.org/education/priest-nature-religious-worlds-isaac-newton/"
1014,"Biografía David Hume https://www.biografiasyvidas.com/biografia/h/hume.htm"
1015,"Biografía de Voltaire https://www.biografiasyvidas.com/biografia/v/voltaire.htm"
1016,"Historia de la Iglesia – Siglo XVIII. Siglo de las Luces , Padre Antonio Rivero L.C"
1017," Ideas y párrafo resúmen de investigación: “La libertad de conciencia y de religión en la ilustración Francesa, el modelo de Voltaire y la Encyclopédie”, Julio Alvear Téllez, 2011 Universidad del Desarrollo, Santiago de Chile.  https://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-54552011000100007"
1018,"Biografía de Montesquieu https://www.biografiasyvidas.com/biografia/m/montesquieu.htm"
1019,"Biografía de Jean Jacques Rousseau  https://www.biografiasyvidas.com/biografia/r/rousseau_jeanjacques.htm"
1020,"Ideas y resumen tomado de “El programa filosófico – político de Rousseau: el vínculo teórico entre el discurso sobre los orígenes y fundamentos de la desigualdad entre los hombres y el contrato social ”, Juan Camilo Gallo Gómez, Medellín, Junio 2021.  http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1016-913X2021000100095"
1021,"Ideas y resumen tomados de “Rousseau: religión política o instrumentalización política de la religión”, Bogotá, Junio 2010, Iván Garzón Vallejo  HYPERLINK ""http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-86972010000100009"" \l "":~:text=Rousseau concibe la necesidad de,del ciudadano cumplen satisfactoriamente este""http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-86972010000100009#:~:text=Rousseau%20concibe%20la%20necesidad%20de,del%20ciudadano%20cumplen%20satisfactoriamente%20este"
1022,"Biografía de Denis Diderot https://www.biografiasyvidas.com/biografia/d/diderot.htm"
1023,"Etapas de la revolución Francesa https://mihistoriauniversal.com/edad-contemporanea/revolucion-francesa"
1024,"Declaración de independencia de EEUU https://www.archives.gov/espanol/la-declaracion-de-independencia.html"
1025,"Biografía de Maria Antonieta https://www.biografiasyvidas.com/biografia/m/maria_antonieta.htm"
1026,"Historia de la Iglesia – Siglo XVIII. Revolución Francesa, Padre Antonio Rivero L.C"
1027,"Biografía de Maximilien de Robespierre https://www.biografiasyvidas.com/biografia/r/robespierre.htm"
1028,"Biografía de Jean Paul Marat https://www.biografiasyvidas.com/biografia/m/marat.htm"
1029,"Biografía de Jacques Necker https://www.biografiasyvidas.com/biografia/m/marat.htm"
1030,"Marcha de las mujeres a Versalles https://www.worldhistory.org/trans/es/1-20893/marcha-de-las-mujeres-a-versalles/"
1031,"Biografía de Jacques René Hébert https://www.biografiasyvidas.com/biografia/h/hebert.htm"
1032,"La guillotina y el terror mas sangriento de la historia https://www.larazon.es/cultura/la-guillotina-y-el-terror-mas-sangriento-de-la-historia-EE12254909/"
1033,"La caída de Maximilien Robespierre  https://www.worldhistory.org/trans/es/2-2119/la-caida-de-maximilien-robespierre/"
1034,"Biografía de Napoleón Bonaparte https://www.biografiasyvidas.com/monografia/napoleon/"
1035,"Etapa imperial de la revolución Francesa https://mihistoriauniversal.com/edad-contemporanea/etapa-imperial-revolucion-francesa"
1036,"Guerras Napoleónicas durante la quinta coalición en 1809, Napoleón alcanzó su máxima expansión en Europa, el equivalente a los países de hoy Suiza, Polonia, Alemania e Italia, España ,Austria y la antigua Prusia. https://concepto.de/guerras-napoleonicas/"
1037,"Biografía Papa Pio VI. https://ec.aciprensa.com/wiki/Papa_P%C3%ADo_VI"
1038," Biografía Papa Pio VII https://www-newadvent-org.translate.goog/cathen/12132a.htm?_x_tr_sl=en&_x_tr_tl=es&_x_tr_hl=es&_x_tr_pto=tc"
1039,"El día que María Auxiliadora venció a Napoleón  HYPERLINK ""https://es.catholic.net/op/articulos/76551/cat/725/el-dia-que-maria-auxiliadora-vencio-a-napoleon.html"" \l ""modal""https://es.catholic.net/op/articulos/76551/cat/725/el-dia-que-maria-auxiliadora-vencio-a-napoleon.html#modal "
1040,"La revolución Francesa http://www.es.catholic.net/op/vercapitulo/67/la-revolucion-francesa.html"
1041,"Bajas de las guerras Napoleónicas https://www.wikiwand.com/es/Bajas_de_las_guerras_napole%C3%B3nicas"
1042,"Napoleonic code https://www.encyclopedia.com/history/encyclopedias-almanacs-transcripts-and-maps/napoleonic-code"
1043,"Código civil de Francia https://es.wikipedia.org/wiki/C%C3%B3digo_Civil_de_Francia"
1044,"El corpus luris civilis https://www.worldhistory.org/trans/es/1-16975/corpus-iuris-civilis/"
1045,"Biografía de Justiniano el Grande https://www.biografiasyvidas.com/biografia/j/justiniano.htm"
1046,"Napoleonic Code https://www.encyclopedia.com/history/encyclopedias-almanacs-transcripts-and-maps/napoleonic-code"
1047,"Fe Cristiana y Masonería son irreconciliables, Congregación para la doctrina de la Fe, Vaticano; sobre la encíclica Humanum Genus de León XXIII del 20 de Abril de 1884. https://www.vatican.va/roman_curia/congregations/cfaith/documents/rc_con_cfaith_doc_19850223_declaration-masonic_articolo_sp.html  "
1048,"Biografía de San Juan María Vianney, el Cura de Ars https://es.catholic.net/op/articulos/33478/cat/840/san-juan-maria-vianney.html"
1049,"Biografía de San Pablo de la Cruz https://www.aciprensa.com/recurso/3771/su-vida"
1050,"Congregación de la pasión https://www.passiochristi.org/quienes-somos/?lang=es"
1051,"¿Quienes somos los Pasionistas ? https://www.lsg.cl/lsgsite/quienes-somos-los-pasionistas/"
1052,"Biografía de San Alfonso María de Ligorio  HYPERLINK ""https://es.catholic.net/op/articulos/31831/alfonso-mara-de-ligorio-santo.html"" \l ""modal""https://es.catholic.net/op/articulos/31831/alfonso-mara-de-ligorio-santo.html#modal"
1053,"Redemptorists International https://www.cssr.news/redemptorists-2/our-history/"
1054,"The industrial revolution https://www.historyhaven.com/APWH/unit%204/THE%20INDUSTRIAL%20REVOLUTION.htm"
1055,"Biografía de Adam Smith https://www.biografiasyvidas.com/monografia/smith/"
1056,"¿que impulsó la revolución industrial en Gran Bretaña ? No fue la esclavitud. https://mises.org/es/wire/que-impulso-la-revolucion-industrial-en-gran-bretana-no-fue-la-esclavitud"
1057," Slavery and Christianity https://www.newadvent.org/cathen/14036a.htm"
1058,"Independencia de Ahití https://enciclopediaiberoamericana.com/independencia-de-haiti/"
1059," The root of Haiti’s Misery: reparations to enslavers. https://www.nytimes.com/2022/05/20/world/americas/haiti-history-colonized-france.html"
1060,"The theory of moral sentimens , Adam smith https://www.adamsmith.org/the-theory-of-moral-sentiments"
1061,"Segunda revolución industrial https://humanidades.com/segunda-revolucion-industrial/"
1062,"La primera internacional obrera http://www.claseshistoria.com/movimientossociales/org-1internacional.htm"
1063,"The origins of wealth , Eroc D Beinhocker, 2006 , pág. 11. https://moldham74.github.io/AussieCAS/papers/Origins%20of%20Wealth.pdf"
1064," Biografía de Immanuel Kant https://www.biografiasyvidas.com/biografia/k/kant.htm"
1065,"El Noúmeno es una concepción moderna de la filosofía de Platón, especialmente en el campo de la moral."
1066,"Biografía de Friederich Hegel https://www.biografiasyvidas.com/biografia/h/hegel.htm"
1067,"La filosofía de Hegel https://www.filosofia.org/enc/ros/hegel.htm"
1068," Esta apreciación personal es ambigua en el sentido de que hoy en el Cristianismo existen opiniones divergentes frente a su legado, especialmente en relación con la teología. https://www.laciviltacattolica.es/2021/05/19/hegel-y-la-teologia/"
1069,"El concepto de Dios en algunos textos del Joven Hegel   HYPERLINK ""https://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-77422013000100007"" \l "":~:text=Hegel habla por primera vez,o bien no lo está"".&text=El individuo que está en,la conciencia busca lo absoluto""https://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-77422013000100007#:~:text=Hegel%20habla%20por%20primera%20vez,o%20bien%20no%20lo%20est%C3%A1%22.&text=El%20individuo%20que%20est%C3%A1%20en,la%20conciencia%20busca%20lo%20absoluto HYPERLINK ""https://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-77422013000100007"" \l "":~:text=Hegel habla por primera vez,o bien no lo está"".&text=El individuo que está en,la conciencia busca lo absoluto."". "
